제품명,브랜드,link,분류,link2,원가,할인가,별점,리뷰수,용량,구성요소,이미지url
[셔누 PICK] 아임프롬 [피그 스크럽/허니] 마스크 120g 2종 택1,아임프롬,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138025&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=15&dispCatNo=1000001000900020001&trackingCd=Result_11_30#,워시오프팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138025&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=15&dispCatNo=1000001000900020001&trackingCd=Result_11_30#,"32,000","21,760",4.8,"(5,392건)",120g,"카프릴릭/카프릭트라이글리세라이드, 수크로오스, 피이지-7글리세릴코코에이트, 스테아랄코늄헥토라이트, C13-15알케인, 무화과가루, 스위트아몬드씨드케이크, 호두나무열매껍질가루, 칸데릴라왁스, 카프릴릴글라이콜, 향료, 카라멜",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013802527ko.jpg?l=ko
키노닉스 양배추 각질 진정 패드 증정 기획 (70매+10매),키노닉스,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157639&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=16&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157639&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=16&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,"22,000","14,900",4.7,"(3,556건)",70매 + 10매,"정제수, 양배추추출물, 부틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 베타인, 다이에톡시에틸석시네이트, 판테놀, 글리세린, 흰버드나무껍질수, 병풀추출물, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 라벤더추출물, 클레리추출물, 히아신스전초추출물, 마트리카리아꽃/잎추출물, 보리지추출물, 수레국화꽃추출물, 글리세레스-25피씨에이아이소스테아레이트, 글루코노락톤, 알지닌, 소듐시트레이트, 자일리톨, 알란토인, 유칼립투스잎오일, 솔잣나무오일, 라반딘오일, 페퍼민트오일, 센티드제라늄꽃오일, 개잎갈나무목부오일, 리씨열매오일, 광곽향오일, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 에틸헥실글리세린, 하이드록시아세토페논, 다이소듐이디티에이",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015763959ko.jpg?l=ko
[보령머드팩]비알머드 리커버리 머드 마스크 110ml,비알머드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161800&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=17&dispCatNo=1000001000900020001&trackingCd=Result_11_30#,워시오프팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161800&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=17&dispCatNo=1000001000900020001&trackingCd=Result_11_30#,"18,000","13,210",4.8,"(1,989건)",110ml,"정제수, 씨실트, 글리세린, 다이프로필렌글라이콜, 벤토나이트, 카올린, 베타인, 1,2-헥산다이올,
병풀추출물, 무화과추출물, 다시마추출물, 한련초잎추출물, 트루로즈오브예리코추출물, 모자반추출물, 톳추출물, 호스테일켈프추출물, 티트리잎오일, 하이드로제네이티드레시틴, 잔탄검, 폴리아크릴레이트-13,
마그네슘알루미늄실리케이트, 하이드로제네이티드폴리아이소부텐, 다이소듐이디티에이, 알란토인,
폴리글리세릴-10라우레이트, 에틸헥실팔미테이트, 솔비탄아이소스테아레이트, 프룩토올리고사카라이드, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 세라마이드엔피, 부틸렌글라이콜, 에탄올, 레시틴,
매스틱검, 하이드록시아세토페논, 에틸헥실글리세린",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016180001ko.jpg?l=ko
코스알엑스 포어리스 모공패드 70매,코스알엑스,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145928&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=18&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145928&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=18&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,"22,500","13,890",4.5,(203건),70매,"녹차씨추출물, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 알지닌, 베타인살리실레이트, 만델릭애씨드, 글루코노락톤, 판테놀, 폴리글리세릴-10미리스테이트, 폴리글리세릴-10라우레이트, 다이메틸설폰, 알란토인, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 탄닉애씨드, 하이드록시프로필사이클로덱스트린, 카프릴로일살리실릭애씨드, 정제수, 소듐하이알루로네이트, 펜틸렌글라이콜, 멘틸락테이트, 박하추출물, 소듐포스페이트, 다이소듐포스페이트",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014592808ko.jpg?l=ko
파티온 리얼핏 콜라겐 퍼밍 마스크 1매,파티온,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167877&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=19&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167877&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=19&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,"3,000","1,080",4.7,(186건),1매/23ml,"정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 세틸에틸헥사노에이트, 1,2-헥산다이올, 하이드록시에틸우레아, 콜라겐추출물(98,000 ppb), 흰목이버섯추출물(3,000 ppb), 팔미토일헥사펩타이드-12, 갈로일펜타펩타이드-33, 돌콩펩타이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세린, 알지닌, 카보머, 메도우폼씨오일, 시메티콘, 시어버터, 판테놀, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 아데노신, 잔탄검, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 솔비탄올리에이트, 카프릴릴/카프릴글루코사이드, 토코페롤, 에틸헥실글리세린, 다이소듐이디티에이
",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016787702ko.jpg?l=ko
[민들레패드] 시초 단델리온 래디언스 세럼 패드 90매,시초,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172643&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=20&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172643&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=20&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,,,4.9,"(3,285건)",210g/ 90매,"서양민들레잎추출물, 글리세린, 정제수, 다이프로필렌글라이콜, 1,2-헥산다이올, 메틸프로판다이올, 하이드로제네이티드폴리데센, 연꽃꽃추출물, 쌀겨추출물, 락토바실러스발효용해물, 펜틸렌글라이콜, 하이드록시에틸우레아, 폴리글리세릴-3다이스테아레이트, 부틸렌글라이콜, 페닐트라이메티콘, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 에틸헥실글리세린, 글리세릴스테아레이트시트레이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드로제네이티드레시틴, 스쿠알란, 트로메타민, 소듐파이테이트, 소듐피씨에이, 솔비톨, 하이드롤라이즈드소듐하이알루로네이트,글라이신, 호호바씨오일, 소듐하이알루로네이트, 옥틸도데칸올, 해바라기씨오일, 토코페롤, 글라이코리피드, 글리세릴올리에이트, 글리세릴시트레이트/락테이트/리놀리에이트/올리에이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 글라이코스핑고리피드, 세라마이드엔피, 글루타믹애씨드, 라이신, 류신, 메티오닌, 발린, 세린, 시스테인, 아스파틱애씨드,알라닌, 알지닌, 아이소류신, 타이로신, 트레오닌, 페닐알라닌, 프롤린, 히스티딘, 잔탄검, 베르가모트오일, 라벤더오일, 팔마로사오일, 멕시칸주니퍼오일, 시트로넬라오일, 소듐시트레이트, 시트릭애씨드, 시어버터",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017264304ko.jpg?l=ko
[단독 90매 대용량] 코스알엑스 원스텝 패드 90매 3종 중 택1,코스알엑스,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165144&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=21&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165144&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=21&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,"19,000","13,210",4.7,"(5,163건)",185ml / 90매,"흰버드나무껍질수, 부틸렌글라이콜, 글리세린, 베타인살리실레이트, 1,2-헥산다이올, 알지닌, 피이지-60하이드로제네이티드캐스터오일, 판테놀, 알란토인, 에틸헥산다이올, 리모넨, 소듐하이드록사이드, 티트리잎오일, 소듐하이알루로네이트, 오렌지껍질오일",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016514419ko.jpg?l=ko
[온라인 단독기획] 브링그린 티트리시카포어코팩 10매,브링그린,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189558&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=22&dispCatNo=1000001000900050001&trackingCd=Result_11_30#,코팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189558&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=22&dispCatNo=1000001000900050001&trackingCd=Result_11_30#,"24,000","16,320",4.8,"(2,271건)",■ 10EA (1 STEP 3g / 2 STEP 3g) + 듀얼압출면봉 20EA,"[STEP 1] 정제수, 1,2-헥산다이올, 영지버섯추출물, 글리세린, 더덕뿌리추출물, 흰버드나무껍질추출물, 우엉뿌리추출물, 시넨스국화꽃추출물, 티트리추출물(7,340ppm)*, 부틸렌글라이콜, 겨우살이잎추출물, 버지니아풍년화추출물, 하이드로제네이티드레시틴, 폴리글리세릴-10올리에이트, 라벤더추출물, 피토스테롤, 티트리잎추출물(1,100ppm)*, 티트리잎수(1,100ppm)*, 병풀추출물(980ppm), 에틸헥실글리세린, 스타아니스추출물, 라벤더오일, 판테놀, 티트리꽃/잎/줄기추출물(250ppm)*, 황금추출물, 티트리잎오일(10ppm)*
[STEP 2]
정제수, 글리세린, 베타인, 티트리추출물(7,340ppm)*, 부틸렌글라이콜, 1,2-헥산다이올, 다이프로필렌글라이콜, 펜틸렌글라이콜, 하이드록시아세토페논, 구주소나무잎추출물, 티트리잎추출물(1,100ppm)*, 티트리잎수(1,100ppm)*, 스타아니스추출물, 잔탄검, 병풀추출물(980ppm), 카프릴릴글라이콜, 티트리꽃/잎/줄기추출물(250ppm)*, 소듐글루코네이트, 황금추출물, 시트릭애씨드, 티트리잎오일(10ppm)*, 다이포타슘글리시리제이트, 소듐시트레이트
",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018955802ko.jpg?l=ko
[NEW]바이오힐보 판테셀 리페어시카 퀵수딩마스크 30매,바이오힐보,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000191305&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=23&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000191305&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=23&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,"26,000","17,290",4.8,(70건),30매 / 310 g,"병풀추출물, 정제수, 부틸렌글라이콜, 아이소펜틸다이올, 글리세린, 1,2-헥산다이올, 판테놀, 병풀잎추출물, 아시아티코사이드, 마데카소사이드, 아시아틱애씨드, 마데카식애씨드, 아세틸헥사펩타이드-8, 아스코빅애씨드폴리펩타이드, 아세틸테트라펩타이드-5, 아세틸테트라펩타이드-9, 아세틸테트라펩타이드-3, 아세틸테트라펩타이드-2, 아세틸옥타펩타이드-3, 카퍼트라이펩타이드-1, 노나펩타이드-1, 팔미토일펜타펩타이드-4, 팔미토일트라이펩타이드-1, 팔미토일트라이펩타이드-5, 녹차추출물, 당호박추출물, 세라마이드엔피, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 베타-시토스테롤, 알란토인, 애플민트잎추출물, 로즈마리잎오일, 타임잎추출물, 호호바씨오일, 시트릭애씨드, 카르노신, 폴리글리세린-3, 다이프로필렌글라이콜, 하이드록시아세토페논, 카보머, 알지닌, 잔탄검, 하이드록시에틸셀룰로오스, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 다이소듐이디티에이, 메틸다이아이소프로필프로피온아마이드, 하이드로제네이티드레시틴, 펜틸렌글라이콜, 피토스테롤, 에틸헥실글리세린, 폴리글리세릴-10스테아레이트",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0019/A00000019130502ko.jpg?l=ko
[디렉터파이 PICK] 에스네이처 수퍼 아쿠아겔 오아시스 앰플 마스크 1매,에스네이처,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168530&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=24&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168530&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=24&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,"3,000","1,520",4.7,(996건),1매,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 베타인, 알지닌, 알란토인, 소듐하이알루로네이트, 하이드롤라이즈드콜라겐, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 카퍼트라이펩타이드-1, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 다이펩타이드-2, 올리고펩타이드-1, 트라이펩타이드-1, 팔미토일펜타펩타이드-4, 토코페롤, 모란뿌리추출물, 솔비톨, 하이드록시에틸셀룰로오스, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이소듐이디티에이",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016853009ko.jpg?l=ko
믹순 병풀 마스크팩 1매입,믹순,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168693&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=25&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168693&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=25&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,"4,000","3,000",4.8,(150건),[신상구좌 제작 가이드] ㅇ 이미지는 150KB 이하로 제작 (필수),"정제수, 병풀추출물, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 하이드록시아세토페논, 잔탄검, 소듐카보머, 하이드록시에틸셀룰로오스,
에틸헥실글리세린, 다이소듐이디티에이",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016869301ko.jpg?l=ko
믹순 비피다 마스크팩 1매입,믹순,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168692&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=26&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168692&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=26&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,"4,000","3,000",4.8,(149건),1매,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 판테놀, 비피다발효용해물, 잔탄검, 다이프로필렌글라이콜, 하이드록시에틸셀룰로오스, 에틸헥실글리세린, 알란토인, 소듐하이알루로네이트, 다이소듐이디티에이, 락토바실러스발효물",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016869201ko.jpg?l=ko
파티온 리얼핏 어성초 카밍 마스크 1매,파티온,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167873&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=27&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167873&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=27&dispCatNo=1000001000900010001&trackingCd=Result_11_30#,"3,000","1,080",4.7,(218건),1매/23ml,"정제수, 부틸렌글라이콜, 프로판다이올, 글리세린, 1,2-헥산다이올, 카보머, 알지닌, 폴리글리세릴-10라우레이트, 에틸헥실글리세린, 다이프로필렌글라이콜, 다이소듐이디티에이, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 하이드록시아세토페논, 소듐파이테이트, 카프릴릴글라이콜, 피브이엠/엠에이코폴리머, 다이포타슘글리시리제이트, 티트리추출물, 약모밀추출물(100 ppb), 쑥잎추출물
",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016787302ko.jpg?l=ko
센텔리안24 마데카 리얼 그린 포어 패드 60매,센텔리안24,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186925&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=28&dispCatNo=1000001000800110001&trackingCd=Result_11_30#,마스크/패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186925&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=28&dispCatNo=1000001000800110001&trackingCd=Result_11_30#,"28,000","20,160",4.0,(1건),60매,"병풀추출물,부틸렌글라이콜,메틸글루세스-20,나이아신아마이드,베타인,폴리글리세릴-10라우레이트,다이프로필렌글라이콜,1,2-헥산다이올,하이드록시아세토페논,알란토인,셀룰로오스검,잔탄검,아데노신,에틸헥실글리세린,다이소듐이디티에이,정제수,프로판다이올,비타민나무추출물,베르가모트오일,올리브오일,아시아티코사이드,마데카식애씨드,포도추출물,오렌지껍질오일,파파야열매추출물,매실추출물,사과추출물,아시아틱애씨드,감나무잎추출물,커피콩추출물,잇꽃꽃추출물,호장근뿌리추출물,연필향나무오일,녹차추출물,밤껍질추출물,초피나무열매추출물,센티드제라늄꽃오일,비파나무잎추출물,발삼코파이바수지,스피어민트추출물,애플민트잎추출물,타임잎추출물,불가리스쑥오일,마텔오일,프로테아제,다마스크장미꽃오일,갈바눔수지오일,리모넨,리날룰",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018692501ko.jpg?l=ko
